2016-07-01,4437.450195
2016-07-05,4410.75
2016-07-06,4444.700195
2016-07-07,4459.580078
2016-07-08,4528.359863
2016-07-11,4554.709961
2016-07-12,4577.609863
2016-07-13,4565.77002
2016-07-14,4596.490234
2016-07-15,4589.830078
2016-07-18,4619.680176
2016-07-19,4603.279785
2016-07-20,4657.200195
2016-07-21,4647.02002
2016-07-22,4666.069824
2016-07-25,4665.930176
2016-07-26,4672.109863
